127.0.0.1 - - [13/Jun/2021:15:35:16 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:07 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 200 1801
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:07 +0900] "GET /Lecture-Web/assignment/images/background.png HTTP/1.1" 200 15185
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:07 +0900] "GET /Lecture-Web/assignment/font/Catalina_Avalon_Sans_Bold.ttf HTTP/1.1" 200 323604
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:07 +0900] "GET /Lecture-Web/assignment/font/Mike%20Samiya.ttf HTTP/1.1" 200 63884
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:08 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 200 1801
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:08 +0900] "GET /Lecture-Web/assignment/images/background.png HTTP/1.1" 200 15185
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:08 +0900] "GET /Lecture-Web/assignment/font/Mike%20Samiya.ttf HTTP/1.1" 200 63884
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:08 +0900] "GET /Lecture-Web/assignment/font/Catalina_Avalon_Sans_Bold.ttf HTTP/1.1" 200 323604
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:08 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:32 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 200 1801
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:32 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:33 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:33 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:33 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:33 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:33 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:34 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:34 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:41:45 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 200 1801
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:10 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 200 1845
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:10 +0900] "GET /Lecture-Web/assignment/images/button.JPG HTTP/1.1" 200 7962
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:10 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:11 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:19 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:19 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:20 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:20 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:20 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:20 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:21 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:21 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:21 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:21 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:22 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:22 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:22 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:22 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:22 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:23 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:23 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:23 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:23 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:24 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:24 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:24 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:25 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 200 1846
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:25 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:25 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:26 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:26 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:35 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:36 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:36 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:40 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:40 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:40 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:40 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 200 1891
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:41 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:41 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:41 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:16:44:41 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:30 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 200 2035
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:30 +0900] "GET /Lecture-Web/assignment/images/button.JPG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:32 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:32 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:32 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:32 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:32 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:33 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:33 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:33 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:33 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:33 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:33 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:34 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:34 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:34 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:34 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:34 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:35 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:35 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:37 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 200 2035
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:37 +0900] "GET /Lecture-Web/assignment/images/button.JPG HTTP/1.1" 200 7962
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:37 +0900] "GET /Lecture-Web/assignment/images/background.png HTTP/1.1" 200 15185
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:37 +0900] "GET /Lecture-Web/assignment/font/Catalina_Avalon_Sans_Bold.ttf HTTP/1.1" 200 323604
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:37 +0900] "GET /Lecture-Web/assignment/font/Mike%20Samiya.ttf HTTP/1.1" 200 63884
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:37 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:38 +0900] "GET /Lecture-Web/assignment/layercake.html HTTP/1.1" 200 2035
0:0:0:0:0:0:0:1 - - [13/Jun/2021:17:06:38 +0900] "GET /Lecture-Web/assignment/images/button.JPG HTTP/1.1" 200 7962
